,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6854729729729729,0.6788320701072219,0.6854729729729729,0.6566951338027651,0.6591128752499704,0.7560911710767618,0.5572990965287684
