,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7246621621621622,0.5547511707038623,0.7246621621621622,0.5955758939536812,0.6900422976855324,0.8186309103740297,0.4988962472406181,0.46920052424639574
