,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.7219973009446694,0.7227350565965363,0.7219973009446695,0.7219414695591706,0.7218484172500057,0.7180013689253937,0.7258815701929474
