,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.5964912280701754,0.5129857100353652,0.5964912280701754,0.5085080191551985,0.6004868397004833,0.7180013689253937,0.5509641873278236,0.5347826086956522,0.23028391167192427
