,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.713293512987915,0.6457388771319872,0.7132935129879151,0.5173122263637979,0.7646770117352263,0.803270311701584,0.7048528241845664,0.5611257695690414,0.0
