,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.837477427420475,0.7025874082269891,0.837477427420475,0.7212391658779201,0.8334649489765176,0.8977389038801525,0.7048528241845664,0.5611257695690414
