,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.5346575913321294,0.5003793925718726,0.5346575913321294,0.4084342226807916,0.5623140673960041,0.6409802930773117,0.4430312665606783,0.1412911084043849
