,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7054655870445344,0.6315353928302797,0.7054655870445344,0.6374984011309368,0.7028231157600872,0.7919246298788695,0.5683453237410072,0.5522252497729337
