,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6960188933873145,0.6933539216226694,0.6960188933873145,0.6908571023082772,0.6918005105994851,0.7308037048102778,0.6509104998062767
