,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.6336032388663968,0.5020505404401718,0.6336032388663968,0.5103979174071416,0.6096243468348905,0.7308037048102778,0.5683453237410072,0.5522252497729337,0.19021739130434784
