,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7797619047619048,0.6737218874315648,0.7797619047619048,0.6925955952528114,0.7684676621720011,0.8272251308900525,0.7989487516425755,0.4516129032258065
