,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.19230769230769232,0.3333333333333333,0.19230769230769232,0.10752688172043012,0.06203473945409431,0.0,0.0,0.32258064516129037
