,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6276978417266187,0.5287033398821218,0.6276978417266187,0.45280418389043703,0.5210553674362641,0.7621600919188051,0.14344827586206899
