,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7446018893387314,0.6107442447864534,0.7446018893387314,0.6483424490127686,0.7248790454004301,0.829160530191458,0.5699899295065459,0.545876887340302
