,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.7199730094466936,0.7237869453723955,0.7199730094466936,0.7140097687637641,0.7130344723903878,0.6727129337539433,0.7553066037735849
