,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.6190476190476191,0.6114121152679634,0.6190476190476191,0.6131705793466002,0.6191011001340275,0.6377358490566039,0.6163141993957705,0.5854616895874263
