,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.6126855600539811,0.5903221893444057,0.6126855600539811,0.5605830599572891,0.6324599555446624,0.7290824261275274,0.518007662835249,0.4346590909090909
