,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.7969162383664398,0.7067329381671218,0.7969162383664398,0.6980960579305192,0.8007571816240635,0.8672203224230581,0.6368752068851374,0.5901926444833625,0.0
