,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.8112237810807057,0.781513041650737,0.8112237810807057,0.7703865244111447,0.8145730817759365,0.8672203224230581,0.6735527263992312
