,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.7678812415654521,0.7699839506099725,0.7678812415654521,0.766710184739022,0.7663198324635453,0.7501815541031228,0.7832388153749211
