,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.6497975708502024,0.5974033067868025,0.6497975708502024,0.5828328602687185,0.653914895494706,0.7501815541031228,0.6258935663224782,0.5629322268326418,0.3923240938166312
