,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7184231697506034,0.6624661960981503,0.7184231697506034,0.6743461838251724,0.7086833743273404,0.7748279252704031,0.7313566936208447,0.5168539325842696
