,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.5879983331018197,0.690334740481665,0.5879983331018197,0.40822166607758403,0.6164744832593866,0.6583866516120938,0.530296329057939,0.4442036836403033,0.0
