,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6217530212529518,0.723459374647247,0.6217530212529518,0.6173526536417401,0.6360770158215722,0.6583866516120938,0.5763186556713864
