,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.0009723572718433116,0.00044512272669464586,0.0009723572718433116,0.0006667936749857117,0.0019421210969718576,0.0026671746999428468,0.0,0.0,0.0
