,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.5345826235093697,0.30953492650108577,0.5345826235093697,0.29382714340437877,0.44147058697991737,0.6850451329592583,0.20352781546811397,0.23410404624277453,0.052631578947368425
