,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.5601362862010222,0.5491111885674451,0.5601362862010222,0.47803922373541685,0.48403428413883304,0.6850451329592583,0.27103331451157536
