,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.6320272572402045,0.4058103237734742,0.6320272572402045,0.40092494917496485,0.5552657040033564,0.765142985814006,0.20352781546811397,0.23410404624277453
