,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.6879217273954116,0.6285488866880763,0.6879217273954116,0.6230704543175366,0.6909145627858824,0.7834645669291339,0.5509641873278236,0.5347826086956522
