,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.47835560720511333,0.21883306751727805,0.47835560720511333,0.16970727685013398,0.4946262060896409,0.6788291074005359,0.0,0.0,0.0
