,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.8518621456364647,0.7717834641384989,0.8518621456364646,0.7946620356782976,0.8441511250207246,0.9030380207385849,0.6862860506180105
