,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7631118881118881,0.7068862888684849,0.7631118881118881,0.720844525260929,0.7553321098908004,0.8171828171828172,0.7739221871713985,0.5714285714285714
