,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7304054054054054,0.7079325095719221,0.7304054054054056,0.6859542851493781,0.7365024935221104,0.8049985469340307,0.6415686274509804,0.6112956810631229
