,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.7122132253711201,0.6276041545107848,0.7122132253711201,0.6406079399334077,0.7058995148954851,0.7915869980879541,0.6755852842809364,0.6418181818181818,0.4534412955465587
