,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.6825236167341431,0.6147505299825877,0.6825236167341431,0.6094124385579897,0.6812130658100516,0.7772805507745266,0.6442845723421263,0.6058282208588956,0.4102564102564103
