,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.7176113360323887,0.7141611836185976,0.7176113360323887,0.7099080952576395,0.7110245069641248,0.7571801566579635,0.6626360338573155
