,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6508097165991903,0.6570803868071553,0.6508097165991903,0.6275303643724697,0.6253312352822262,0.5344129554655871,0.7206477732793523
