,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.664642375168691,0.5590828003405454,0.664642375168691,0.5597419837507789,0.6624635575451154,0.8007631507222678,0.4938474159146842,0.38461538461538464
