,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.5109034267912772,0.3995709012073711,0.5109034267912772,0.37320142883368557,0.45158627434964954,0.6447534766118838,0.33759590792838867,0.13725490196078433
