,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.6392832995267073,0.47067283196141196,0.6392832995267073,0.46363707020488737,0.6031042926753595,0.7887465460939462,0.4159869494290376,0.1861777150916784
