,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7609682299546142,0.7053017386613912,0.7609682299546142,0.7072561225961804,0.7590891699590331,0.8142414860681114,0.7741935483870968,0.5333333333333333
