,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.7095141700404858,0.7041302009613234,0.7095141700404858,0.6910283714690331,0.6928132071931733,0.7666034155597722,0.615453327378294
