,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.857976653696498,0.8260676964124043,0.8579766536964979,0.7808177486339947,0.8634467800296362,0.9082587064676617,0.7835745540222147,0.6506199854121079
