,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.7100986248090012,0.7786773816120908,0.7100986248090012,0.5538849938070414,0.7716542944721645,0.7806429626263773,0.7939233817701454,0.6409736308316429,0.0
