,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.9148471615720524,0.8980638746235939,0.9148471615720524,0.60995232856619,0.929610325661387,0.9520792079207921,0.8777777777777778,0.0
