,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.7560728744939271,0.6999539583337339,0.7560728744939271,0.7081570688400147,0.7352867506423965,0.8264105642256903,0.5899035734543392
