,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.738191632928475,0.5873958826653548,0.738191632928475,0.6284783999069714,0.7121358387986498,0.8264105642256903,0.5359477124183007,0.5230769230769231
