,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.814974301986387,0.8297989239903655,0.814974301986387,0.7397983503346692,0.8273305922761676,0.8739901374462281,0.7479526842584167,0.5974522292993631
