,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.933283914010378,0.9301227243957648,0.933283914010378,0.9203843793116111,0.933996595485448,0.952431289640592,0.8883374689826303,0.0
