,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6054054054054054,0.5963078958331811,0.6054054054054054,0.5352556088774181,0.5396475961383006,0.715815085158151,0.3546961325966851
