,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.585472972972973,0.35858587428819344,0.585472972972973,0.35685672217465986,0.5018201721792956,0.715815085158151,0.3407960199004975,0.3515850144092219,0.01923076923076923
