,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.8161993769470405,0.6336187214611871,0.8161993769470405,0.6549383739567788,0.8071761630330518,0.8404907975460122,0.8243243243243242,0.3
