,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.7189608636977058,0.7174088731305512,0.7189608636977057,0.7170274711238196,0.7175798690020728,0.740417575568713,0.6936373666789261
