,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.6956521739130435,0.5791718698134044,0.6956521739130435,0.5848793843031623,0.6719717723994556,0.7570498915401302,0.7101631116687579,0.2874251497005988
