,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.6642589248506737,0.6308689525586968,0.6642589248506737,0.46648390176440385,0.7098527211239345,0.76093546990039,0.6045926391947153,0.5004074979625102,0.0
