,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6932907348242812,0.7125407243916662,0.6932907348242812,0.6665971421567041,0.7096449830565524,0.76093546990039,0.5722588144130183
