,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.853035143769968,0.8441104224362038,0.8530351437699679,0.7792459930456742,0.8606335883310653,0.902840966535234,0.7939233817701454,0.6409736308316429
