,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.8524795110432004,0.7544711972252136,0.8524795110432004,0.7544675493859717,0.8525222331732322,0.9063276620149111,0.7543352601156069,0.6027397260273972
