,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.5311848867898319,0.6543846554410868,0.5311848867898319,0.5308006955542404,0.5369272402577256,0.5442268737339635,0.5173745173745173
