,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.728744939271255,0.5958775463421365,0.728744939271255,0.630348703319236,0.7090696301719427,0.8165476483624723,0.5445445445445445,0.5299539170506913,0.0
