,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.8948306595365418,0.8941349348326093,0.8948306595365418,0.8942378665439661,0.894816545417671,0.9021558872305141,0.8863198458574181,0.0
