,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.3144230769230769,0.38744379787795086,0.3144230769230769,0.24195918898217914,0.21821158819010864,0.12334801762114538,0.17128463476070527,0.4312449145646868
