,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.6347589952477937,0.36836048684233497,0.6347589952477937,0.3260831429530974,0.5160884118463376,0.7729799059427105,0.08903020667726551,0.11623931623931621
