,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1]
Score,0.6517311608961304,0.6538738306548333,0.6517311608961304,0.650700841157309,0.6501470442976924,0.6317300789662599,0.6696716033483581
